id,text,author
id11847,How that sound could be heard in the last hours without waking the whole Miskatonic valley was more than the honest doctor could say.,HPL
id22428,"We visited the so-called Elysian Fields and Avernus, and wandered through several ruined temples, baths and classical places; At last we entered the somber cavern of the Sibyl Cumaean.",MWS
id21662,"If, on the other hand, it could be restored, our fame would be established brilliantly and perpetually.",HPL
id24207,"At first, this unbridled spirit played a false part by appearing with saber wings, a grim countenance seemed pleased to exaggerate all my miseries and when there were little hopes of snatching them from me, place me in their place gigantic fears that under his fairy hand appeared near , imminent and inevitable at times she would cruelly abandon me while I was on the verge of madness and without comforting me she would leave me nothing but a heavy leaden dream, but at other times she would willingly join less unpleasant thoughts to these more terrible ones before I was conscious of the place hopes before me useless but consoling One day, this charming spirit whose name, as she told me, was Fantasia, came to me in one of her consoling moods; his wings, which seemed tinged by his tone of mind, were not homosexual, but beautiful as that of the partridge. The eyes, although they once burned with unconquerable fire, were shaded by their heavy eyelids, the long black fringe of their lashes. That's how he turned to me, you cried. for the loss of those you love.",MWS
id02172,"He easily eluded me and said: ""Be calm, I beg you to listen to me before venting your hatred in my devout head.""",MWS
id20432,"But my friend was in greater danger than I was and, through my fear, I felt a vague resentment that he considered me capable of abandoning him in such circumstances.",HPL
id21919,"In the contemplation of the celestial bodies, I was struck by the force that I could not distinguish a star with almost as much precision, when I contemplated it with sincere, direct and uninterrupted attention, as when I suffered my eye only to take a look around it alone.",EAP
id15954,"By these means, I have come to be known as a man of trust; and this is half the battle, let me tell you, in the trade.",EAP
id18912,"The device is that of a single individual; and this brings us to the fact that ""between the thicket and the river, the rails of the fences were found torn down, and the ground had evident traces of a heavy load that had been dragged along it."" But a number of men would have put themselves to the superfluous difficulty of tearing down a fence, in order to drag through it a corpse that could have been raised on a fence in an instant?",EAP
id01196,"It was, said Johansen, like a great barn door; and they all felt that it was a door for the ornament, the threshold and the jambs adorned around it, though they could not decide whether it was flat like a trapdoor or tilted like an outer basement door.",HPL
id25038,I also learned the names of the cottagers.,MWS
id19891,"She had lived for some years in a house of alms, and on good Sundays her threshold was constantly harassed by a crowd, seeking her advice and listening to her warnings.",MWS
id14927,"In fact, I can not help but admire the animal for the excellent use it makes of its feet. """,EAP
id14732,"I had the newspaper in my hand and, as usual, I turned to the intelligence services in Greece.",MWS
id13726,"Raymond looked at him intensely; I could only read the benignity in its soft features; He turned to me, observing with disdain my bad temper and severe attitude.",MWS
id19376,I took out the bed and examined the body.,EAP
id06486,"For three full seconds I could glimpse that pandaemonic vision, and in those seconds I saw a view that would later torment me in my dreams.",HPL
id11772,"When looking at the house from the outside, at first he thought that Gilman's window was dark; but then he had seen the faint violet glow inside.",HPL
id06979,"If you can never be happy, can you never give happiness?",MWS
id13754,"Certainly, the Ryland that advanced towards us now, had a small resemblance to the powerful, ironic, apparently intrepid colporteur of the first rank among the English.",MWS
id00915,He is alone with the ghost of the deceased.,EAP
id00974,"In the end, however, luck favored us; for one day we hear of an almost ideal case in the potter's field; a young and muscular worker drowned the previous morning in Sumner's Pond and was buried at the expense of the people without delay or embalming.",HPL
id11933,The alienists soon agreed that abnormal dreams were the basis of the problem; dreams whose intensity could for a time completely dominate the awakened mind of this basically inferior man.,HPL
id15737,"Henry Wheeler fixed his gaze on the telescope, but saw only the three human figures grotesquely cut at the top, all moving their arms furiously in strange gestures as their spell approached its culmination.",HPL
id22868,"His remains, despite the problematic state of Italy, were taken to Ravenna for burial; but being buried in the suburb of Classe, they were exhumed and ridiculed by the Lombard duke of Spoleto, who took his skull to King Autharis to use it as a wassail bowl.",HPL
