id,text,author
id26590,"The most notorious misfortune, after all, must yield to the tireless courage of philosophy as the stubbornest city of the incessant vigilance of an enemy.",EAP
id06187,What must have been my surprise when I heard the Frenchman speak what he had just spoken and when I could not help admitting that he had spoken the truth.,EAP
id06221,"After many years abroad, I sailed every year from the port of Batavia on the rich and populous island of Java on a journey to the archipelago of the Sunda Islands.",EAP
id06946,"If there had been separations, the task would have been comparatively easy.",EAP
id15595,"The ice field is almost a league wide, but I spent almost two hours crossing it.",MWS
id06369,The last nine hours were without a doubt the most exciting of my life.,EAP
id03647,"""His susceptibility to be produced?"" I said. ""That means being destroyed,"" said Dupin.",EAP
id07185,"Through repeated interrogation of Madame Deluc and her boy, and of the bus driver Valence, let us try to discover something more of the personal appearance and attitude of the ""dark-skinned man."" Targeted requests will not fail to obtain from some of these parties information about this particular item or other information that may not be known to the parties themselves.",EAP
id25517,"Mad as I was, in that dreadful shadow I saw a monstrous resemblance to a disgusting, incredible caricature, a blasphemous image of him who had been Denys Barry.",HPL
id01810,"Why my heart is, lift my heart with a futile effort to put aside the bitter torment that covers it, ""as the waters cover the sea.""",MWS
id24906,In the interstices lush clumps of wild flowers grew everywhere.,EAP
id08379,He now became more relaxed in his behavior; but his original enthusiasm had pretty much disappeared.,EAP
id08249,It would be a city bigger than Innsmouth the next time.,HPL
id19149,"I was not awake enough to see if Tobey fulfilled his duty as a guard, but in that regard he felt a distinct fear.",HPL
id12219,I remained completely silent and said nothing.,EAP
id02016,"Unfortunately, it was double cruelty in him to have chosen the sea for his fatal resolution; it gave my despair madness.",MWS
id18881,"The name of the king, to whom my dying father had addressed his last prayers and who had barbarously insulted them, was only connected with the thoughts of lovelessness, injustice, and consistent resentment.",MWS
id25102,"A design from this Medoc will protect us from the dampers. """,EAP
id15647,"To do, little man and bad to pay ....... TOTAL sic The subject matter in this bill was primarily controversial was the very moderate charge of two pfennigs for the Dickey.",EAP
id15168,"But let me deviate a little from this sentence, which I passed on myself.",MWS
id05474,"Looking back over the years, I realize how unreal it seems; and sometimes I wonder if old Dr. Fenton was wrong when he reproached everything with my excited imagination.",HPL
id26008,"The old were the old, and the old should be.",HPL
id16624,"In his explanation of this phraseology, Mr. Ellison has done much to solve what has always been a mystery to me: I mean the fact that no one except the ignorant dispute that no such combination of landscape in nature as the painter of genius exists, can generate.",EAP
id07947,"The Comte died without comment and was buried the next day, but scarcely more than two and thirty years from the hour of his birth.",HPL
id10432,"The resulting paste was called papyrus in its basic state and went through a variety of processes until it finally became ""silk"".",EAP
id02217,"I see through your zeal and the wonder and hope that express your eyes, my friend, that you expect to be informed of the secret with which I am known; that can not be; Listen patiently to the end of my story, and you'll easily see why I'm reserved on the subject.",MWS
id05092,"Was the pride of descent, the patrician spirit, the gentle courtesies and subtle ambitions to extinguish magnificent range qualities among us?",MWS
id17292,Not even the contours of continents and oceans could be traced on Earth now with some near distinctness.,EAP
id20467,"Rumors occasionally linked him to a certain ""Consul Hasting,"" whose work attracted a certain amount of attention for the stage and for film companies because of its breadth and depth; but Hasting soon disappeared from the public, and Galpin became just a name for the parents to cite in warning accents.",HPL
id24157,Sociability and sympathy were a striking feature for me.,MWS
id01909,"Inside were painted mantels and graceful staircases, and decent, attractive furniture, porcelain and silver, brought from the motherland.",HPL
id25095,"Cut then, in good spirits, and rise gently but steadily, with a slight breeze in the north, which carried us in the direction of the British Channel.",EAP
id07045,"Wealth was the general solution, but I knew that to be no solution at all; Because Wyatt had told me that she did not bring him a dollar nor had any expectations from any source.",EAP
id19020,"As he spoke, every sound was subdued, every thought interrupted by intense attention.",MWS
id26877,"The Emperors Tiberius and Maurice used to honor his old age and contributed much to his immortality, especially Maurice, whose delight was to draw his heritage to ancient Rome despite his birth in Arabiscus in Cappadocia.",HPL
