id,text,author
id16096,"I began to realize how some of Klenze's moods had risen, for, as the temple attracted me more and more, I feared its watery abysses with blind and rising terror.",HPL
id11205,"""Almighty Gawd, the grass and the bushes is a movement"" It's a goin 'slow like a creepin ""high in the sky this minute, the sky knows only fur"" So the germ of panic seemed to be spread among researchers.",HPL
id10633,It was the beating of the old man's heart.,EAP
id24055,"Originally, I intended to wait for the doctors; but I was led to proceed first by the pressing instances of M. Valdemar, and then by my conviction that I had not a moment to lose, since it flowed obviously quickly.",EAP
id02031,"No, it was not there, but there was the big silver key he had found in a box somewhere.",HPL
id07802,"The sea was fifty miles away, but he fled to her.",MWS
id13193,The darkness fell on a campaign devastated too passive to organize itself for a real defense.,HPL
id05100,"The chances are ten to one, that the one who had once separated from Mary, would propose an abduction again, rather than the one to whom fugue proposals had been made by one individual, should have them do it by another.",EAP
id11697,"I had to be his comforter, his companion after years.",MWS
id06879,"The custom had made him hear a superstitious reverence for what exists physically and physically, and had secretly embarrassed him to live in visions.",HPL
id25392,"In the afternoon of June, as reported by wireless to the U, bound for Kiel, we torpedoed the British cargo ship Victory, New York to Liverpool, in N. Latitude, W. Longitude; Allow the crew to go by boat to get a good view of the cinema for Admiralty records.",HPL
id03100,"Scattered and unconnected as they were, I was forced to add links, and to model the work in a consistent form.",MWS
id20666,"The urge to walk gradually turned into a desire to jump mystically into space, and suddenly he realized how the source of the attraction was the source.",HPL
id25324,I love you very tenderly.,MWS
id00222,"That this dressing, which can be reached with difficulty and delay, and which only imperfectly satisfies its purpose that this dressing has been used, shows that the necessity of its employment arises from circumstances which occurred at a time when the handkerchief was no longer accessible. to say, getting up, as we have imagined, after leaving the thicket, if the thicket were, and on the road between the grove and the river.",EAP
id20708,"Cries of horror filled the place where everyone tried to escape in a few minutes, the market place was clear, the corpse lay on the ground; and the maniac, submissive and exhausted, was sitting next to her, leaning her emaciated cheek on her lean hand.",MWS
id12851,"The old woman had left with the crowd, and the old man only stayed because I refused when he had signaled me to grab an animal and roll like the others.",HPL
id09292,"Frankenstein discovered that I took notes about his story; he asked to see them, then he corrected them and increased them in many places, but mainly by giving life and spirit to the conversations he held with his enemy.",MWS
id08318,"The love of the Greek people, the appetite for glory and the hatred of the barbarous government under which he had suffered until the approach of death, stimulated him.",MWS
id03294,"I resolved, let what would happen, to see and converse with her the next day.",MWS
id07749,"My own German will no longer control my actions, and the will is now only possible for minor issues.",HPL
id08276,"However, this small interval was to save us: the sea had to raise a wall of inflexible without, disease and misery inside, a shelter against evil, a corner of the garden of paradise a particle of heavenly soil, that no harm could really invade us were wise in our generation, to imagine all these things But we are awake now.",MWS
id18045,"So located, my only resource was driving before the wind.",MWS
id03660,"About midnight, I went back to the palace and I looked for Raymond; he was alone and apparently composed; such coolness, at least, was his inspired by the resolve to adhere to a certain line of conduct.",MWS
id20712,Arthur Jermyn came out on the moor and burned himself after seeing the boxed object that came from Africa.,HPL
id12926,"As the names Trever, Lawrence and Appleton fell in the air, the moccasins seemed to feel something unusual.",HPL
id23810,Poor Clerval What must have been his feelings?,MWS
id20307,"And Jaren's soldiers laughed at me and chased me away, so I went for a walk in many other cities.",HPL
id24029,"""He has been watched twice, as if by footpads, and his person has thoroughly searched under my own inspection.""",EAP
id18270,"In fact, I ended up restive to the extreme under his unpleasant supervision, and every day felt more openly what I considered his intolerable arrogance.",EAP
id20256,I dragged my watch from his keychain.,EAP
id11842,"Corona Borealis, whom my friend had seemed to dread, and whose semicircle glittering with stars must now be invisible through the abyss without measure of the ether.",HPL
id04871,"Because those three days were causing me trouble. All sleep and appetite fled from me; I could only read and reread his letter and, in the solitude of the woods, imagine the moment of our meeting.",MWS
